"","draw","R0_em","R0_ep","G_em","G_ep","lambda_em","lambda_ep","lambda_em_vt","lambda_ep_vt","pRep_em","pRep_ep","La_em","La_ep","matlifexp_em","matlifexp_ep","meanelexp_em","meanelexp_ep","entropyd_em","entropyd_ep","entropyk_em","entropyk_ep","firstrepro_em","firstrepro_ep","isergodic","isirreducible","shape_surv_em","shape_surv_ep","shape_rep_em","shape_rep_ep","longevity_em","longevity_ep","species"
"4888",NA,0.0347237972809705,0.0706597475425273,2.34464607696526,2.85508282950157,0.238546059869672,0.395293436781762,0.226276875808665,0.378100011689986,0.185562011555918,0.17658265379585,2,2,-0.783242366973575,-0.765875118885617,1.21675763302643,1.23412488111438,1.04076006340839,1.25210703827842,NA,NA,1.63591250120007,1.63685913179674,TRUE,TRUE,-0.000309059583852633,-0.050917330731834,0.26828244113136,0.315539538264341,3,4,"POAL"
"4889",NA,0.027029114015311,0.0868706410213769,2.12018712630713,2.9223358825104,0.182122376732619,0.433401913240096,0.175803235456252,0.416483519989021,0.157090009044821,0.260209502067163,2,2,-0.819484536567535,-0.603044954915768,1.18051546343247,1.39695504508423,1.09103625348073,1.53100614372662,NA,NA,1.4286769189512,1.779306400305,TRUE,TRUE,-0.000952835568055033,-0.02947283402871,0.277684358293578,0.317230359160261,3,5,"POAL"
"4890",NA,0.0541530004951773,0.0452938198459443,3.980011389024,4.48500903658309,0.480635245872588,0.501584071091769,0.476257691514034,0.497785448071891,0.282610939933205,0.376841197554584,2,2,-0.602503478715026,-0.255021221832695,1.39749652128497,1.7449787781673,1.59900621085694,1.86077510303909,NA,NA,1.52422953023612,1.77311369271297,TRUE,TRUE,-0.0696884155111849,-0.0203477044484905,0.321445566182484,0.314611904323245,5,7,"POAL"
"4891",NA,0.098387226652709,0.0356756653207038,4.83153667097599,4.78245256258845,0.61882095745303,0.498085937692586,0.613317987794708,0.495438863041241,0.342200877041142,0.276140375084823,2,2,-0.320460688284213,-0.503087979363189,1.67953931171579,1.49691202063681,2.01561996928179,1.69929599547757,NA,NA,1.56054254282609,1.94635070608174,TRUE,TRUE,-0.0750913734939533,-0.0564353831482393,0.334251106768606,0.322207476527786,8,6,"POAL"
"4892",NA,0.0395730360708456,0.0369788052380363,2.12081299110279,3.19666900018073,0.218096928093789,0.356466689838578,0.205915998395226,0.349708636259142,0.190765372809308,0.259354711569089,2,2,-0.777228317368553,-0.59105642053872,1.22277168263145,1.40894357946128,1.07547995275856,1.51786961591403,NA,NA,1.64457725474939,1.65303987306731,TRUE,TRUE,0.00881871387324029,-0.012868352629643,0.266474408644378,0.314085456079778,3,5,"POAL"
"4893",NA,0.0513544082933677,0.0717050830546123,2.05680720076072,3.06291254217011,0.236099581750805,0.423011676474631,0.220799126214041,0.409034366923303,0.163018136459896,0.226455222122248,2,2,-0.782124665495007,-0.64990659467115,1.21787533450499,1.35009340532885,1.07897568176511,1.51718792657285,NA,NA,1.32353498906746,1.5527811112904,TRUE,TRUE,-0.00171931644383561,-0.038664901113273,0.26317788832745,0.323889814173557,3,5,"POAL"
"4894",NA,0.0235250482281522,0.0196060714067072,2.00150399589457,2.50841676485649,0.15359500908604,0.208568214563616,0.148831233703305,0.201119159149299,0.104943716033453,0.124448150432633,2,2,-0.881781285575173,-0.853791769659276,1.11821871442483,1.14620823034072,0.963730320973866,0.978695530676012,NA,NA,1.40903061462431,1.67973153910442,TRUE,TRUE,-0.0141039965574019,-0.0214320844785622,0.295164736814484,0.286604359323229,3,3,"POAL"
"4895",NA,0.0838910838178772,0.0736537365157485,3.21550923297651,2.87226256371855,0.462682888552645,0.403278687282085,0.451014564978792,0.385531817483349,0.355297446200098,0.232019631066251,2,2,-0.430116503009478,-0.674952472759975,1.56988349699052,1.32504752724003,1.59132194146135,1.24210038764092,NA,NA,1.73111327389653,1.78618756451644,TRUE,TRUE,-0.0229968814579036,-0.0322362620528002,0.290750851213821,0.295477798748978,5,4,"POAL"
"4896",NA,0.0488652311429205,0.0982474187435064,1.90958919008818,3.04001103344476,0.205809245542423,0.466152370215576,0.189376964183742,0.44431642999807,0.14794771981894,0.252748152162475,2,2,-0.83129808137571,-0.637970802430615,1.16870191862429,1.36202919756938,1.07665738926608,1.27027238962976,NA,NA,1.30336118171967,1.97879220671083,TRUE,TRUE,0.0116529208997991,-0.0417780637751555,0.280599260207522,0.288517209447953,3,4,"POAL"
"4897",NA,0.0382985401516487,0.0858591323083852,3.45115371195972,3.25808337228126,0.388566599131041,0.470704384839039,0.386840843129857,0.457052321193496,0.12169965257921,0.318835238072056,2,2,-0.84730712473773,-0.455225948394748,1.15269287526227,1.54477405160525,1.08352290914394,1.54922040964013,NA,NA,1.29789993567536,1.9406177347403,TRUE,TRUE,-0.0777728397418802,-0.0256084105812799,0.286603295427747,0.290250076911166,3,5,"POAL"
